age,gender,race_minority,years_education,disability,disease,anios_en_calle,family_contact,recieves_help,drug_consumption,avg_age_drug_consumption,lgbt_minority,ln_years_street
68.0,1,0,7.0,0,0,53.0,0,1,0,0.0,0,3.970291913552122
55.0,1,0,11.0,1,0,27.0,0,1,1,27.0,0,3.295836866004329
34.0,1,0,15.0,0,0,6.0,1,0,1,17.555555555555557,0,1.791759469228055
26.0,1,0,13.0,0,0,4.0,0,1,1,15.0,0,1.3862943611198906
28.0,1,0,11.0,1,1,5.0,0,0,1,23.285714285714285,0,1.6094379124341003
31.0,0,0,15.0,1,0,1.0,1,0,1,15.0,0,0.0
66.0,1,0,7.0,1,0,45.0,0,1,1,15.0,0,3.8066624897703196
44.0,1,0,11.0,0,0,10.0,0,1,1,15.0,0,2.302585092994046
25.0,0,0,7.0,0,0,4.0,1,1,1,19.0,0,1.3862943611198906
49.0,1,0,7.0,0,0,5.25,0,1,1,15.0,0,1.6582280766035324
74.0,1,0,7.0,0,0,45.0,0,0,0,0.0,0,3.8066624897703196
44.0,0,0,15.0,0,1,2.0,1,0,1,20.0,0,0.6931471805599453
49.0,1,0,7.0,1,0,2.0,0,1,1,17.0,0,0.6931471805599453
67.0,1,0,11.0,0,0,20.0,0,0,0,0.0,0,2.995732273553991
61.0,1,0,13.0,1,0,4.0,0,1,0,0.0,0,1.3862943611198906
27.0,1,0,15.0,0,0,10.0,1,1,1,17.5,0,2.302585092994046
44.0,1,0,13.0,1,1,3.0,1,0,1,15.0,0,1.0986122886681098
51.0,1,0,7.0,1,0,7.166666666666667,0,1,1,17.333333333333332,0,1.9694406464655074
40.0,1,0,13.0,0,0,1.0,1,1,1,17.5,0,0.0
21.0,1,0,2.0,0,0,3.3333333333333335,0,1,1,15.0,0,1.2039728043259361
71.0,1,0,2.0,1,0,30.0,0,1,0,0.0,0,3.4011973816621555
23.0,1,0,11.0,0,0,4.0,0,1,0,0.0,0,1.3862943611198906
26.0,1,0,2.0,0,1,1.5,1,1,1,15.0,0,0.4054651081081644
52.0,1,0,7.0,1,0,7.166666666666667,1,1,1,16.5,0,1.9694406464655074
49.0,1,0,13.0,1,0,1.0,1,1,1,15.0,0,0.0
29.0,1,0,7.0,0,0,5.0,0,1,1,19.333333333333332,0,1.6094379124341003
23.0,1,0,7.0,1,0,1.25,1,0,0,0.0,0,0.22314355131420976
33.0,1,0,7.0,1,0,22.0,1,1,1,15.0,0,3.091042453358316
26.0,1,0,13.0,0,0,1.6666666666666667,1,0,0,0.0,0,0.5108256237659907
23.0,0,0,7.0,0,0,5.0,1,0,0,0.0,0,1.6094379124341003
37.0,1,0,11.0,0,0,0.16666666666666666,0,1,1,16.666666666666668,0,-1.791759469228055
59.0,1,0,7.0,0,1,5.0,1,0,1,34.0,0,1.6094379124341003
31.0,1,0,11.0,0,0,0.25,1,0,1,29.0,0,-1.3862943611198906
29.0,1,0,13.0,1,0,7.0,1,0,0,0.0,0,1.9459101490553132
54.0,1,0,2.0,1,0,6.583333333333333,0,1,1,16.0,0,1.8845412026790211
55.0,1,1,7.0,1,0,5.0,1,1,1,25.0,0,1.6094379124341003
46.0,1,1,11.0,1,0,11.0,0,1,1,20.0,0,2.3978952727983707
53.0,1,0,2.0,0,0,13.0,1,1,1,24.0,0,2.5649493574615367
49.0,0,0,7.0,1,1,3.0,0,0,1,20.0,0,1.0986122886681098
51.0,1,0,2.0,1,0,8.0,1,1,1,15.25,0,2.0794415416798357
52.0,1,0,11.0,1,0,9.0,1,1,1,15.333333333333334,0,2.1972245773362196
21.0,1,0,7.0,0,0,12.0,1,0,1,16.0,0,2.4849066497880004
24.0,1,0,2.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
34.0,1,0,15.0,1,0,8.0,1,0,1,30.5,0,2.0794415416798357
33.0,1,0,7.0,0,0,0.08333333333333333,0,1,1,16.5,0,-2.4849066497880004
22.0,1,0,7.0,0,0,10.0,1,0,1,15.0,0,2.302585092994046
19.0,1,0,15.0,1,0,5.0,0,1,1,15.0,0,1.6094379124341003
66.0,1,0,7.0,1,0,34.0,0,1,1,45.0,0,3.5263605246161616
17.0,1,0,2.0,1,0,9.0,0,1,1,15.0,0,2.1972245773362196
43.0,1,0,7.0,1,1,4.0,1,1,1,15.0,0,1.3862943611198906
30.0,1,0,13.0,0,0,5.0,1,1,1,17.0,0,1.6094379124341003
23.0,1,1,2.0,0,0,0.0,1,0,1,18.0,0,0.0
75.0,1,0,7.0,0,1,10.0,1,1,1,17.0,0,2.302585092994046
60.0,0,0,2.0,1,0,1.1666666666666667,1,1,0,0.0,0,0.15415067982725836
40.0,1,0,11.0,0,0,15.0,1,1,1,18.666666666666668,0,2.70805020110221
44.0,1,0,7.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
29.0,1,0,11.0,1,0,1.5,1,1,1,20.2,0,0.4054651081081644
33.0,0,0,13.0,0,0,2.0,1,0,1,18.333333333333332,0,0.6931471805599453
41.0,1,0,13.0,1,0,0.75,1,1,1,15.0,0,-0.2876820724517809
66.0,1,0,7.0,0,0,1.25,0,1,0,0.0,0,0.22314355131420976
23.0,1,0,7.0,0,0,18.0,0,1,1,16.0,0,2.8903717578961645
54.0,1,0,7.0,0,0,40.0,0,0,0,0.0,0,3.6888794541139363
33.0,1,0,7.0,0,0,4.0,0,1,1,17.0,0,1.3862943611198906
26.0,0,0,7.0,0,0,16.0,1,1,1,15.0,0,2.772588722239781
43.0,1,0,13.0,1,1,3.0,1,0,1,18.5,0,1.0986122886681098
72.0,1,0,15.0,1,0,6.333333333333333,0,1,1,15.0,0,1.8458266904983307
41.0,0,0,15.0,1,0,10.0,0,1,1,30.0,0,2.302585092994046
24.0,1,0,7.0,0,0,4.0,1,0,1,17.0,0,1.3862943611198906
65.0,1,0,15.0,1,1,0.0,1,0,0,0.0,0,0.0
50.0,1,0,7.0,1,0,0.6666666666666666,1,0,1,20.0,0,-0.40546510810816444
22.0,1,0,7.0,0,0,4.0,1,1,1,16.5,1,1.3862943611198906
46.0,1,0,2.0,1,0,6.0,1,1,1,18.0,0,1.791759469228055
41.0,1,0,15.0,1,0,25.0,0,1,1,15.0,0,3.2188758248682006
60.0,1,0,7.0,1,0,1.0,0,0,0,0.0,0,0.0
33.0,1,0,13.0,0,1,30.0,1,0,1,20.875,0,3.4011973816621555
43.0,0,0,2.0,0,0,6.166666666666667,1,0,1,15.75,0,1.8191584434161694
26.0,1,0,7.0,1,0,1.6666666666666667,1,1,1,15.0,0,0.5108256237659907
50.0,1,0,15.0,1,0,2.8333333333333335,0,1,0,0.0,0,1.0414538748281612
34.0,1,0,7.0,0,0,2.0,0,1,1,23.0,0,0.6931471805599453
65.0,1,0,7.0,1,0,15.0,0,1,0,0.0,0,2.70805020110221
61.0,1,0,2.0,1,0,4.25,1,1,1,39.0,0,1.4469189829363254
71.0,1,0,2.0,1,1,0.0,0,0,0,0.0,0,0.0
24.0,1,0,2.0,1,0,10.0,1,1,1,17.833333333333332,0,2.302585092994046
53.0,1,0,7.0,1,0,5.0,0,1,1,20.0,0,1.6094379124341003
29.0,0,0,11.0,1,0,3.0,1,1,1,19.5,1,1.0986122886681098
75.0,1,0,2.0,1,1,50.0,0,1,1,15.0,0,3.912023005428146
23.0,1,0,2.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
34.0,0,0,7.0,1,0,0.6666666666666666,0,1,1,27.6,1,-0.40546510810816444
58.0,1,0,11.0,0,0,44.0,1,0,1,18.0,0,3.784189633918261
33.0,1,0,7.0,1,0,5.0,1,1,0,0.0,0,1.6094379124341003
29.0,1,0,13.0,1,0,4.0,0,1,1,18.0,0,1.3862943611198906
38.0,1,0,11.0,0,0,14.25,0,1,1,15.0,0,2.6567569067146595
37.0,1,0,7.0,0,0,10.0,1,1,1,15.0,0,2.302585092994046
33.0,1,0,11.0,0,0,0.6666666666666666,0,1,1,16.666666666666668,0,-0.40546510810816444
31.0,1,0,7.0,0,0,10.0,0,1,1,18.0,0,2.302585092994046
69.0,1,0,13.0,1,1,30.0,0,0,1,15.0,0,3.4011973816621555
55.0,1,0,2.0,0,0,18.0,0,1,1,16.333333333333332,0,2.8903717578961645
33.0,1,0,7.0,1,0,4.666666666666667,0,1,1,15.333333333333334,0,1.540445040947149
73.0,1,0,7.0,1,0,12.0,1,0,1,15.0,0,2.4849066497880004
28.0,1,0,13.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
54.0,1,0,2.0,1,0,5.0,1,1,0,0.0,0,1.6094379124341003
41.0,1,0,7.0,0,0,6.0,1,0,1,20.75,0,1.791759469228055
20.0,1,0,7.0,0,0,12.0,0,1,1,15.0,1,2.4849066497880004
69.0,1,0,7.0,0,0,60.0,0,0,1,15.0,0,4.0943445622221
59.0,1,0,7.0,1,0,4.0,1,1,1,23.333333333333332,0,1.3862943611198906
27.0,1,0,13.0,0,0,4.0,1,1,1,15.0,0,1.3862943611198906
40.0,1,0,2.0,0,0,3.0,1,1,0,0.0,0,1.0986122886681098
45.0,1,0,11.0,0,0,8.0,0,1,1,17.0,0,2.0794415416798357
47.0,1,0,2.0,0,0,3.0,1,0,1,18.0,0,1.0986122886681098
36.0,1,0,11.0,0,0,10.0,1,1,1,20.0,0,2.302585092994046
31.0,1,0,13.0,0,0,0.16666666666666666,1,1,1,19.0,0,-1.791759469228055
31.0,1,0,7.0,0,0,1.0,1,0,1,15.0,0,0.0
44.0,1,0,2.0,1,0,30.0,0,1,1,15.0,0,3.4011973816621555
21.0,1,0,13.0,0,0,2.0,1,0,1,15.0,0,0.6931471805599453
58.0,1,0,13.0,1,1,7.0,0,1,1,48.0,0,1.9459101490553132
66.0,1,0,2.0,1,1,5.0,0,0,0,0.0,0,1.6094379124341003
57.0,1,0,7.0,0,1,2.0,1,1,0,0.0,0,0.6931471805599453
31.0,1,0,2.0,1,0,17.416666666666668,1,0,1,15.0,0,2.8574276021768106
59.0,1,0,7.0,0,0,3.0,1,1,1,20.0,0,1.0986122886681098
45.0,1,0,7.0,0,0,3.0,1,1,0,0.0,0,1.0986122886681098
47.0,1,0,11.0,1,0,0.3333333333333333,1,1,1,17.0,0,-1.0986122886681098
57.0,1,0,7.0,0,0,8.0,1,0,1,20.0,0,2.0794415416798357
29.0,1,1,7.0,1,0,2.25,1,1,1,20.0,0,0.8109302162163288
31.0,0,0,2.0,1,0,7.0,1,0,1,19.0,0,1.9459101490553132
26.0,0,0,7.0,1,0,0.5,1,0,0,0.0,0,-0.6931471805599453
25.0,0,0,7.0,1,0,2.0,1,0,1,15.0,0,0.6931471805599453
34.0,1,0,2.0,1,0,4.0,0,1,1,15.0,0,1.3862943611198906
38.0,0,0,7.0,1,0,4.416666666666667,1,1,1,15.0,1,1.4853852637641216
21.0,0,0,2.0,0,0,3.0,0,1,1,15.333333333333334,0,1.0986122886681098
67.0,1,0,7.0,1,1,12.0,0,0,1,15.25,0,2.4849066497880004
37.0,1,1,11.0,0,1,10.0,1,1,1,27.0,0,2.302585092994046
30.0,1,0,11.0,0,0,3.4166666666666665,1,1,0,0.0,0,1.2286654169163074
57.0,1,0,11.0,1,0,2.0,1,0,1,15.0,0,0.6931471805599453
18.0,0,0,2.0,0,0,11.0,1,0,1,15.0,0,2.3978952727983707
64.0,1,1,15.0,0,0,40.0,0,0,1,15.0,0,3.6888794541139363
59.0,1,0,7.0,0,0,30.0,1,1,1,21.0,0,3.4011973816621555
39.0,1,0,7.0,0,0,1.0,0,1,1,32.0,0,0.0
51.0,1,0,15.0,1,0,8.0,1,1,1,16.5,0,2.0794415416798357
31.0,0,0,13.0,1,0,1.4166666666666667,1,1,1,16.0,0,0.3483066942682158
29.0,1,0,7.0,1,0,1.0,0,0,1,15.0,0,0.0
27.0,1,0,13.0,0,0,5.0,1,1,1,16.75,0,1.6094379124341003
42.0,1,0,13.0,1,0,4.0,0,1,1,18.0,0,1.3862943611198906
29.0,1,0,11.0,1,0,3.4166666666666665,1,1,1,18.666666666666668,0,1.2286654169163074
30.0,1,0,11.0,1,0,3.0,0,1,1,21.0,0,1.0986122886681098
35.0,1,0,13.0,1,0,5.0,0,1,1,15.0,0,1.6094379124341003
18.0,1,0,2.0,0,0,0.16666666666666666,1,0,1,15.0,0,-1.791759469228055
30.0,1,0,11.0,0,0,3.4166666666666665,1,1,1,15.0,0,1.2286654169163074
22.0,1,0,7.0,0,0,3.0,0,0,1,15.0,0,1.0986122886681098
30.0,1,0,11.0,1,0,1.0,1,0,1,15.0,0,0.0
26.0,1,0,2.0,0,0,3.0,1,1,1,15.0,0,1.0986122886681098
35.0,0,0,2.0,1,1,13.0,1,0,1,15.0,0,2.5649493574615367
39.0,0,0,15.0,1,1,0.25,1,1,0,0.0,0,-1.3862943611198906
43.0,1,0,11.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
25.0,1,0,7.0,0,0,4.0,1,1,1,17.0,1,1.3862943611198906
42.0,1,0,2.0,0,0,26.0,0,1,1,18.2,0,3.258096538021482
74.0,1,0,15.0,1,0,3.0,0,0,0,0.0,1,1.0986122886681098
44.0,1,0,7.0,1,0,10.0,1,0,0,0.0,0,2.302585092994046
62.0,1,0,2.0,1,1,1.4166666666666667,1,0,1,15.0,0,0.3483066942682158
40.0,1,0,7.0,1,0,11.0,1,0,1,15.0,0,2.3978952727983707
33.0,1,0,11.0,1,0,1.5,0,1,1,18.333333333333332,0,0.4054651081081644
49.0,1,0,2.0,1,0,28.0,1,0,0,0.0,0,3.332204510175204
21.0,0,0,7.0,0,0,3.0,1,0,1,15.6,0,1.0986122886681098
46.0,1,0,15.0,0,0,7.0,0,1,1,20.0,0,1.9459101490553132
58.0,0,0,15.0,0,0,2.0,1,1,0,0.0,0,0.6931471805599453
42.0,1,0,13.0,1,0,20.0,1,0,0,0.0,0,2.995732273553991
49.0,0,0,7.0,1,0,1.4166666666666667,1,1,1,15.0,1,0.3483066942682158
25.0,1,0,13.0,1,0,4.0,1,1,1,15.0,0,1.3862943611198906
21.0,1,0,15.0,1,0,13.0,0,1,1,15.0,0,2.5649493574615367
42.0,1,0,7.0,0,0,40.0,1,0,1,19.0,0,3.6888794541139363
27.0,1,0,13.0,0,0,3.0,0,1,1,17.0,0,1.0986122886681098
35.0,1,1,2.0,0,0,1.5,1,0,1,15.0,0,0.4054651081081644
22.0,1,0,7.0,0,0,4.0,1,0,1,16.5,0,1.3862943611198906
39.0,1,0,13.0,0,0,6.0,0,1,1,27.0,0,1.791759469228055
24.0,1,0,2.0,0,0,1.0,0,1,1,15.0,0,0.0
40.0,1,0,11.0,0,0,15.0,1,0,1,15.0,0,2.70805020110221
30.0,1,0,13.0,0,0,1.0,0,1,1,24.0,0,0.0
27.0,1,0,13.0,1,0,3.0,1,0,1,17.833333333333332,0,1.0986122886681098
40.0,1,0,2.0,1,0,14.0,0,0,0,0.0,0,2.6390573296152584
26.0,1,0,7.0,0,0,4.0,1,1,1,15.0,0,1.3862943611198906
18.0,0,0,7.0,1,0,1.5,1,1,1,15.0,1,0.4054651081081644
66.0,1,0,7.0,1,0,20.0,1,0,1,18.0,0,2.995732273553991
67.0,1,0,7.0,0,0,0.25,1,1,1,20.0,0,-1.3862943611198906
27.0,1,0,11.0,1,0,6.0,0,0,1,18.428571428571427,0,1.791759469228055
34.0,1,1,15.0,0,1,1.0,0,1,1,16.0,0,0.0
43.0,1,0,7.0,0,0,2.0,1,0,1,19.0,0,0.6931471805599453
53.0,1,0,11.0,0,0,5.0,0,1,1,19.0,0,1.6094379124341003
65.0,1,0,7.0,1,0,1.1666666666666667,0,1,0,0.0,0,0.15415067982725836
40.0,1,0,7.0,0,0,15.0,0,1,1,19.0,0,2.70805020110221
25.0,1,0,2.0,0,0,5.0,1,0,1,16.6,0,1.6094379124341003
35.0,1,0,7.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
49.0,1,0,13.0,1,0,2.0,0,1,1,15.0,0,0.6931471805599453
22.0,1,0,7.0,0,0,3.0,0,1,1,19.0,0,1.0986122886681098
70.0,1,0,2.0,1,0,8.0,1,0,1,17.0,0,2.0794415416798357
59.0,1,0,7.0,0,0,9.0,0,1,0,0.0,0,2.1972245773362196
53.0,1,0,13.0,1,0,1.0,1,0,1,15.0,0,0.0
53.0,1,0,7.0,1,0,1.0,1,1,1,25.0,0,0.0
41.0,0,0,15.0,0,0,0.3333333333333333,1,1,0,0.0,0,-1.0986122886681098
61.0,1,0,15.0,1,0,25.0,0,1,1,15.0,0,3.2188758248682006
56.0,1,0,15.0,1,0,40.0,0,1,1,15.0,0,3.6888794541139363
47.0,1,0,15.0,1,0,32.0,0,1,1,15.0,0,3.4657359027997265
35.0,1,0,7.0,0,0,8.0,0,1,1,28.0,0,2.0794415416798357
29.0,1,0,7.0,0,0,9.166666666666666,1,0,1,15.5,0,2.2155737160044158
55.0,1,0,2.0,0,1,17.083333333333332,0,1,1,16.75,0,2.8381033293504077
37.0,1,0,11.0,0,0,8.0,0,1,1,25.0,0,2.0794415416798357
38.0,1,0,15.0,0,0,0.8333333333333334,0,1,1,17.5,0,-0.1823215567939546
19.0,0,0,7.0,1,0,5.0,1,0,1,15.0,0,1.6094379124341003
30.0,1,0,13.0,0,0,2.0,1,0,1,15.0,0,0.6931471805599453
29.0,1,0,13.0,0,0,18.0,0,1,1,15.0,0,2.8903717578961645
75.0,1,0,2.0,1,1,15.0,0,0,0,0.0,0,2.70805020110221
46.0,1,0,7.0,0,0,2.0,1,0,1,16.0,0,0.6931471805599453
31.0,1,0,2.0,0,0,23.0,0,0,1,15.0,0,3.1354942159291497
22.0,0,0,2.0,0,0,1.0,1,1,1,15.0,0,0.0
38.0,1,0,11.0,0,0,4.0,1,1,1,35.0,0,1.3862943611198906
75.0,0,0,15.0,1,1,8.0,0,0,0,0.0,0,2.0794415416798357
42.0,0,0,13.0,1,1,3.0,1,0,1,18.2,1,1.0986122886681098
45.0,1,0,15.0,0,0,36.0,1,1,1,16.5,0,3.58351893845611
35.0,0,0,13.0,1,0,1.0,1,1,0,0.0,0,0.0
64.0,1,0,15.0,0,0,1.0,0,1,1,18.0,0,0.0
67.0,1,0,2.0,1,0,0.25,1,0,1,19.0,0,-1.3862943611198906
36.0,1,0,2.0,0,0,15.0,1,1,1,17.0,0,2.70805020110221
31.0,1,0,2.0,0,0,0.6666666666666666,1,0,0,0.0,0,-0.40546510810816444
59.0,1,0,13.0,0,0,4.0,1,0,0,0.0,0,1.3862943611198906
70.0,1,0,7.0,1,0,30.0,1,0,1,15.0,0,3.4011973816621555
75.0,1,0,15.0,1,1,8.0,0,0,0,0.0,0,2.0794415416798357
65.0,1,0,7.0,0,0,2.0,1,1,1,16.0,0,0.6931471805599453
47.0,1,1,7.0,1,0,11.0,0,0,1,28.0,0,2.3978952727983707
75.0,1,0,15.0,1,1,40.0,0,0,0,0.0,0,3.6888794541139363
58.0,1,0,7.0,1,0,0.25,0,1,1,26.5,0,-1.3862943611198906
66.0,1,0,13.0,0,0,5.0,0,1,1,16.0,0,1.6094379124341003
62.0,1,0,7.0,1,0,30.0,0,1,1,25.0,0,3.4011973816621555
46.0,1,0,11.0,1,0,3.0,1,1,1,40.5,0,1.0986122886681098
60.0,1,0,15.0,0,0,25.0,0,0,1,58.0,0,3.2188758248682006
24.0,1,0,7.0,0,0,4.0,0,1,1,18.5,0,1.3862943611198906
25.0,1,0,13.0,1,0,25.166666666666668,0,1,1,16.5,0,3.2255203675868693
43.0,1,0,13.0,0,0,12.0,1,1,1,26.0,0,2.4849066497880004
35.0,1,0,7.0,0,0,4.0,1,1,1,16.5,0,1.3862943611198906
31.0,1,0,13.0,1,0,0.08333333333333333,0,1,1,16.666666666666668,0,-2.4849066497880004
30.0,1,0,11.0,0,0,7.0,1,0,1,17.444444444444443,0,1.9459101490553132
38.0,1,0,13.0,0,0,16.0,1,1,1,18.0,0,2.772588722239781
43.0,1,0,11.0,0,0,6.0,1,1,1,15.2,0,1.791759469228055
35.0,1,0,7.0,0,1,10.0,1,0,1,15.75,0,2.302585092994046
32.0,1,0,13.0,0,0,12.0,0,0,1,15.25,0,2.4849066497880004
25.0,1,0,7.0,0,0,0.6666666666666666,1,0,1,15.0,0,-0.40546510810816444
57.0,1,0,11.0,0,0,10.0,1,1,1,15.0,0,2.302585092994046
42.0,1,0,7.0,0,0,8.0,1,0,1,18.0,0,2.0794415416798357
32.0,1,0,2.0,1,0,1.0,1,1,1,15.0,0,0.0
27.0,1,0,11.0,0,0,0.4166666666666667,0,1,1,15.0,0,-0.8754687373538999
42.0,1,0,7.0,0,0,20.0,0,1,1,18.0,0,2.995732273553991
45.0,1,1,2.0,1,0,9.0,0,1,1,15.0,0,2.1972245773362196
50.0,1,0,7.0,0,0,0.16666666666666666,0,0,0,0.0,0,-1.791759469228055
49.0,1,0,2.0,1,0,5.0,0,1,0,0.0,0,1.6094379124341003
75.0,1,0,2.0,1,1,25.0,0,0,0,0.0,0,3.2188758248682006
28.0,1,0,15.0,0,0,7.0,1,0,1,16.5,0,1.9459101490553132
54.0,1,0,7.0,1,0,6.0,1,0,1,16.666666666666668,0,1.791759469228055
68.0,1,0,2.0,1,1,20.0,0,0,1,15.0,0,2.995732273553991
75.0,1,0,2.0,1,0,10.0,0,0,1,20.0,0,2.302585092994046
59.0,1,0,2.0,1,0,13.0,1,0,1,18.0,0,2.5649493574615367
46.0,1,0,11.0,1,1,1.5,0,0,1,25.0,0,0.4054651081081644
47.0,1,0,2.0,1,0,1.0,0,1,1,19.0,0,0.0
59.0,1,0,11.0,1,0,15.0,1,0,1,18.0,0,2.70805020110221
37.0,1,0,15.0,0,0,15.0,0,1,1,19.0,0,2.70805020110221
69.0,1,0,2.0,0,0,13.0,1,0,0,0.0,0,2.5649493574615367
49.0,1,0,7.0,1,1,7.0,1,1,0,0.0,1,1.9459101490553132
70.0,0,0,13.0,1,1,0.25,1,0,0,0.0,0,-1.3862943611198906
75.0,1,0,15.0,1,0,2.0,1,1,1,70.0,0,0.6931471805599453
46.0,1,0,2.0,1,0,3.0,0,0,0,0.0,0,1.0986122886681098
75.0,1,0,2.0,1,0,20.0,1,0,0,0.0,0,2.995732273553991
39.0,1,0,13.0,0,0,6.0,0,1,1,26.0,0,1.791759469228055
39.0,1,0,13.0,0,0,29.0,0,1,0,0.0,0,3.367295829986474
39.0,1,0,7.0,0,0,20.0,1,0,1,15.88888888888889,0,2.995732273553991
75.0,1,0,13.0,0,1,0.25,0,1,0,0.0,0,-1.3862943611198906
59.0,1,0,15.0,1,0,10.0,1,0,0,0.0,0,2.302585092994046
59.0,1,0,13.0,0,1,5.0,1,1,1,15.0,0,1.6094379124341003
33.0,1,0,13.0,0,1,16.0,1,0,1,18.5,0,2.772588722239781
53.0,0,0,7.0,0,0,4.0,0,1,0,0.0,0,1.3862943611198906
38.0,1,0,15.0,1,1,31.0,0,1,1,15.0,0,3.4339872044851463
31.0,1,0,7.0,0,0,20.0,0,1,1,15.0,0,2.995732273553991
66.0,1,0,15.0,0,0,1.5,1,1,1,20.0,0,0.4054651081081644
67.0,1,0,7.0,0,1,0.3333333333333333,0,1,0,0.0,0,-1.0986122886681098
20.0,1,0,15.0,0,0,7.0,0,1,1,15.0,0,1.9459101490553132
24.0,1,0,7.0,0,0,5.0,0,1,1,15.0,0,1.6094379124341003
71.0,1,0,2.0,0,0,10.0,0,1,1,60.0,0,2.302585092994046
56.0,1,0,15.0,1,0,45.0,0,1,1,27.666666666666668,0,3.8066624897703196
39.0,1,0,15.0,0,0,15.0,0,1,1,20.0,0,2.70805020110221
34.0,1,0,7.0,0,0,25.0,1,0,1,15.0,0,3.2188758248682006
20.0,1,0,11.0,0,0,1.0,0,1,1,15.0,0,0.0
75.0,1,0,2.0,1,1,7.0,0,0,0,0.0,0,1.9459101490553132
55.0,1,0,7.0,1,0,15.0,1,0,1,15.0,0,2.70805020110221
39.0,1,0,11.0,1,0,0.25,1,1,1,39.0,0,-1.3862943611198906
75.0,1,0,2.0,0,1,7.0,0,0,0,0.0,0,1.9459101490553132
31.0,1,0,7.0,0,0,9.916666666666666,1,0,1,15.0,0,2.294216843323529
75.0,1,0,15.0,1,0,15.0,0,0,1,15.0,0,2.70805020110221
30.0,0,0,15.0,0,0,10.0,0,1,1,15.0,0,2.302585092994046
28.0,1,0,11.0,0,0,12.0,1,0,1,15.0,0,2.4849066497880004
28.0,1,0,7.0,0,0,12.0,0,1,1,15.0,0,2.4849066497880004
36.0,1,0,2.0,1,0,18.416666666666668,0,1,0,0.0,0,2.9132560517297525
42.0,1,0,13.0,0,0,20.0,0,1,1,21.444444444444443,0,2.995732273553991
32.0,1,0,15.0,1,0,10.0,1,1,1,15.0,1,2.302585092994046
50.0,1,0,11.0,1,0,5.0,0,1,1,20.5,0,1.6094379124341003
63.0,1,0,7.0,0,0,22.0,1,0,1,20.0,0,3.091042453358316
27.0,1,0,2.0,0,0,17.0,1,1,1,17.0,0,2.833213344056216
62.0,1,1,7.0,1,0,25.583333333333332,1,1,1,19.0,0,3.241941097799197
31.0,0,0,11.0,0,0,5.416666666666667,0,1,1,15.0,0,1.6894806201076369
34.0,1,0,11.0,0,0,5.0,0,1,1,21.0,0,1.6094379124341003
63.0,1,0,15.0,1,1,1.0,0,1,0,0.0,0,0.0
26.0,0,0,7.0,0,0,9.333333333333334,1,0,1,18.0,0,2.2335922215070942
27.0,1,0,7.0,1,0,0.4166666666666667,0,0,1,17.2,0,-0.8754687373538999
27.0,1,0,7.0,0,0,8.0,1,0,1,16.0,0,2.0794415416798357
35.0,1,0,11.0,0,0,17.0,1,1,1,15.0,0,2.833213344056216
30.0,1,0,13.0,0,0,0.25,1,1,1,25.0,0,-1.3862943611198906
52.0,1,0,2.0,1,0,22.0,0,1,1,15.333333333333334,0,3.091042453358316
22.0,1,0,7.0,0,0,8.0,1,0,1,15.0,0,2.0794415416798357
58.0,1,0,13.0,1,1,0.0,1,1,0,0.0,0,0.0
32.0,1,0,7.0,1,0,5.0,0,1,1,16.6,0,1.6094379124341003
22.0,1,1,11.0,0,0,5.0,1,1,1,15.0,0,1.6094379124341003
57.0,1,0,7.0,1,0,10.0,1,1,1,15.0,0,2.302585092994046
44.0,1,1,13.0,0,0,0.4166666666666667,1,1,1,44.0,0,-0.8754687373538999
41.0,1,0,7.0,0,0,2.0,0,1,1,15.0,0,0.6931471805599453
23.0,1,0,7.0,0,0,1.0,1,0,1,17.5,0,0.0
30.0,1,0,11.0,0,0,1.0833333333333333,1,0,1,22.5,0,0.08004270767353636
40.0,1,0,2.0,0,0,24.0,1,1,1,15.0,0,3.1780538303479458
42.0,1,0,15.0,0,0,8.0,1,1,1,15.0,0,2.0794415416798357
54.0,1,0,15.0,1,1,18.0,1,0,1,15.0,0,2.8903717578961645
28.0,1,0,7.0,0,0,5.333333333333333,1,0,1,15.0,0,1.6739764335716716
21.0,1,0,7.0,0,0,1.0,1,1,1,16.666666666666668,0,0.0
32.0,1,0,11.0,0,0,0.25,1,0,1,17.625,0,-1.3862943611198906
53.0,1,0,7.0,1,0,40.0,0,1,1,15.0,0,3.6888794541139363
46.0,1,0,15.0,0,0,25.0,0,1,1,15.0,0,3.2188758248682006
69.0,1,0,7.0,1,0,10.0,1,1,0,0.0,0,2.302585092994046
39.0,1,1,13.0,0,0,2.0,0,1,1,30.666666666666668,0,0.6931471805599453
34.0,1,0,13.0,0,0,0.25,1,1,1,15.0,0,-1.3862943611198906
45.0,1,0,7.0,1,0,0.0,0,1,0,0.0,0,0.0
38.0,1,0,2.0,0,0,26.0,0,1,1,16.5,0,3.258096538021482
41.0,1,0,2.0,1,0,12.0,0,0,1,21.25,0,2.4849066497880004
28.0,0,0,7.0,1,0,19.0,1,0,1,15.0,0,2.9444389791664403
